"","Cluster","Date","total_caught"
"998",11,2017-09-20,1
"999",11,2017-10-04,0
"1000",11,2017-10-18,0
"1001",11,2017-10-31,0
"1002",11,2017-11-15,0
"1003",11,2017-11-30,0
"1004",11,2018-09-06,0
"1005",11,2016-11-02,0
"1006",11,2017-10-18,0
"1007",11,2016-10-18,0
"1008",11,2016-12-14,0
"1009",11,2016-12-28,0
"1010",11,2017-02-22,0
"1011",11,2017-03-08,0
"1012",11,2017-04-05,0
"1013",11,2017-05-03,0
"1014",11,2017-05-17,0
"1015",11,2017-05-31,0
"1016",11,2017-06-14,0
"1017",11,2017-07-12,0
"1018",11,2017-07-26,0
"1019",11,2017-10-04,0
"1020",11,2017-10-18,0
"1021",11,2017-11-15,1
"1022",11,2017-11-30,0
"1023",11,2017-12-14,0
"1024",11,2017-12-28,0
"1025",11,2018-02-08,0
"1026",11,2018-02-22,0
"1027",11,2018-03-08,0
"1028",11,2018-04-05,0
"1029",11,2018-04-19,0
"1030",11,2018-05-03,0
"1031",11,2018-07-12,0
"1032",11,2018-07-26,0
"1033",11,2018-08-09,0
"1034",11,2018-09-20,0
"1035",11,2018-10-04,0
"1036",11,2018-10-18,0
"1037",11,2018-10-31,0
"1038",11,2018-11-28,0
"1039",11,2018-12-13,0
"1040",11,2016-10-06,0
"1041",11,2016-10-18,0
"1042",11,2016-11-02,0
"1043",11,2016-11-16,0
"1044",11,2016-11-30,0
"1045",11,2016-12-14,0
"1046",11,2016-12-28,0
"1047",11,2017-01-25,0
"1048",11,2017-02-08,0
"1049",11,2017-02-22,0
"1050",11,2017-03-08,0
"1051",11,2017-04-05,0
"1052",11,2017-04-19,0
"1053",11,2017-05-03,0
"1054",11,2017-05-17,0
"1055",11,2017-05-31,0
"1056",11,2017-08-23,0
"1057",11,2017-09-06,0
"1058",11,2017-09-20,0
"1059",11,2017-10-04,0
"1060",11,2017-10-18,0
"1061",11,2017-11-15,0
"1062",11,2017-11-30,0
"1063",11,2017-12-14,0
"1064",11,2018-02-08,0
"1065",11,2018-03-22,0
"1066",11,2018-04-05,0
"1067",11,2018-05-03,0
"1068",11,2018-05-17,0
"1069",11,2018-05-31,0
"1070",11,2018-06-27,0
"1071",11,2018-07-12,0
"1072",11,2018-07-26,0
"1073",11,2018-08-09,0
"1074",11,2018-08-23,0
"1075",11,2018-09-20,0
"1076",11,2018-10-04,0
"1077",11,2018-10-18,0
"1078",11,2018-10-31,0
"1079",11,2018-11-15,0
"1080",11,2018-11-28,0
"1081",11,2018-12-13,0
"1082",11,2018-12-27,0
"1083",11,2016-10-06,0
"1084",11,2016-10-18,0
"1085",11,2016-11-02,0
"1086",11,2016-11-16,0
"1087",11,2016-11-30,0
"1088",11,2016-12-14,0
"1089",11,2016-12-28,0
"1090",11,2017-01-25,0
"1091",11,2017-02-08,0
"1092",11,2017-02-22,0
"1093",11,2017-03-08,0
"1094",11,2017-03-22,0
"1095",11,2017-04-05,0
"1096",11,2017-04-19,0
"1097",11,2017-05-03,0
"1098",11,2017-05-17,0
"1099",11,2017-07-12,0
"1100",11,2017-07-26,0
"1101",11,2017-08-23,0
"1102",11,2017-09-06,0
"1103",11,2017-10-04,0
"1104",11,2017-10-18,0
"1105",11,2017-10-31,0
"1106",11,2017-11-15,0
"1107",11,2017-12-14,0
"1108",11,2017-12-28,0
"1109",11,2018-01-11,0
"1110",11,2018-01-25,0
"1111",11,2018-02-08,0
"1112",11,2018-02-22,0
"1113",11,2018-03-22,0
"1114",11,2018-04-05,0
"1115",11,2018-05-03,0
"1116",11,2018-05-17,0
"1117",11,2018-05-31,0
"1118",11,2018-06-27,0
"1119",11,2018-07-12,0
"1120",11,2018-07-26,0
"1121",11,2018-08-09,0
"1122",11,2018-08-23,0
"1123",11,2018-09-20,0
"1124",11,2018-10-04,0
"1125",11,2018-10-18,0
"1126",11,2018-10-31,0
"1127",11,2018-11-15,0
"1128",11,2018-11-28,0
"1129",11,2018-12-27,0
"1130",11,2016-10-18,0
"1131",11,2016-11-02,0
"1132",11,2016-11-16,0
"1133",11,2016-11-30,0
"1134",11,2016-12-14,0
"1135",11,2016-12-28,0
"1136",11,2017-01-11,0
"1137",11,2017-01-25,1
"1138",11,2017-02-08,0
"1139",11,2017-02-22,0
"1140",11,2017-03-08,0
"1141",11,2017-03-22,0
"1142",11,2017-04-05,0
"1143",11,2017-04-19,0
"1144",11,2017-05-03,0
"1145",11,2017-05-17,0
"1146",11,2017-05-31,1
"1147",11,2017-06-14,0
"1148",11,2017-07-12,0
"1149",11,2017-07-26,1
"1150",11,2017-08-09,0
"1151",11,2017-08-23,0
"1152",11,2017-09-06,2
"1153",11,2017-09-20,0
"1154",11,2017-10-04,0
"1155",11,2017-10-18,0
"1156",11,2017-10-31,0
"1157",11,2017-11-15,0
"1158",11,2017-11-30,0
"1159",11,2017-12-14,1
"1160",11,2017-12-28,0
"1161",11,2018-01-11,0
"1162",11,2018-01-25,0
"1163",11,2018-02-08,0
"1164",11,2018-02-22,0
"1165",11,2018-03-08,0
"1166",11,2018-03-22,0
"1167",11,2018-04-05,0
"1168",11,2018-04-19,0
"1169",11,2018-05-03,0
"1170",11,2018-05-17,0
"1171",11,2018-05-31,0
"1172",11,2018-06-14,0
"1173",11,2018-06-27,0
"1174",11,2018-07-12,0
"1175",11,2018-07-26,2
"1176",11,2018-08-09,0
"1177",11,2018-08-23,1
"1178",11,2018-09-06,0
"1179",11,2018-09-20,0
"1180",11,2018-10-04,0
"1181",11,2018-10-18,4
"1182",11,2018-10-31,0
"1183",11,2018-11-15,0
"1184",11,2018-11-28,2
"1185",11,2018-12-13,4
"1186",11,2018-12-27,1
"1187",11,2019-01-10,2
"1188",11,2016-12-14,0
"1189",11,2017-03-22,0
"1190",11,2017-04-19,0
"1191",11,2017-05-17,0
"1192",11,2018-01-25,0
"1193",11,2016-11-02,0
"1194",11,2016-11-16,0
"1195",11,2016-12-14,0
"1196",11,2016-12-28,0
"1197",11,2017-01-25,1
"1198",11,2017-02-08,0
"1199",11,2017-02-22,0
"1200",11,2017-03-08,0
"1201",11,2017-03-22,0
"1202",11,2017-04-05,0
"1203",11,2017-04-19,0
"1204",11,2017-05-03,0
"1205",11,2017-05-17,0
"1206",11,2017-05-31,0
"1207",11,2017-06-14,0
"1208",11,2017-07-12,0
"1209",11,2017-08-23,0
"1210",11,2017-09-06,0
"1211",11,2017-09-20,0
"1212",11,2017-10-04,0
"1213",11,2017-10-18,0
"1214",11,2017-10-31,0
"1215",11,2017-11-15,0
"1216",11,2017-11-30,0
"1217",11,2017-12-28,0
"1218",11,2018-01-11,0
"1219",11,2018-01-25,0
"1220",11,2018-02-08,0
"1221",11,2018-02-22,0
"1222",11,2018-03-22,0
"1223",11,2018-04-05,1
"1224",11,2018-04-19,0
"1225",11,2018-05-03,0
"1226",11,2018-05-17,0
"1227",11,2018-06-14,0
"1228",11,2018-06-27,0
"1229",11,2018-07-12,0
"1230",11,2018-07-26,0
"1231",11,2018-08-09,0
"1232",11,2018-08-23,0
"1233",11,2018-09-06,0
"1234",11,2018-09-20,0
"1235",11,2018-10-04,0
"1236",11,2018-10-18,0
"1237",11,2018-11-15,0
"1238",11,2018-11-28,1
"1239",11,2018-12-13,0
"1240",11,2018-12-27,0
"1241",11,2017-07-12,0
"1242",11,2017-08-09,0
"1243",11,2017-08-23,0
"1244",11,2017-10-04,0
"1245",11,2017-10-18,0
"1246",11,2017-10-31,0
"1247",11,2018-09-20,0
"1248",11,2018-10-31,0
"1249",11,2016-10-18,2
"1250",11,2016-11-02,0
"1251",11,2016-11-16,0
"1252",11,2016-11-30,0
"1253",11,2016-12-14,0
"1254",11,2017-01-25,0
"1255",11,2017-02-08,0
"1256",11,2017-02-22,0
"1257",11,2017-03-08,0
"1258",11,2017-03-22,0
"1259",11,2017-04-05,0
"1260",11,2017-04-19,0
"1261",11,2017-05-03,0
"1262",11,2017-05-17,0
"1263",11,2017-08-23,1
"1264",11,2017-09-06,0
"1265",11,2017-09-20,0
"1266",11,2018-02-08,0
"1267",11,2018-03-22,0
"1268",11,2018-04-05,0
"1269",11,2018-05-03,0
"1270",11,2018-05-17,0
"1271",11,2018-06-14,0
"1272",11,2018-06-27,0
"1273",11,2018-09-20,0
"1274",11,2018-10-18,0
"1275",11,2016-10-18,0
"1276",11,2017-01-25,43
"1277",11,2017-02-22,6
"1278",11,2017-03-08,4
"1279",11,2017-03-22,6
"1280",11,2017-04-19,2
"1281",11,2017-05-03,16
"1282",11,2017-05-17,3
"1283",11,2017-05-31,13
"1284",11,2017-08-09,0
"1285",11,2017-08-23,4
"1286",11,2017-10-04,1
"1287",11,2017-10-31,0
"1288",11,2017-11-15,2
"1289",11,2017-11-30,0
"1290",11,2017-12-28,3
"1291",11,2018-01-11,2
"1292",11,2018-01-25,1
"1293",11,2018-02-08,0
"1294",11,2018-03-08,2
"1295",11,2018-03-22,0
"1296",11,2018-04-05,3
"1297",11,2018-04-19,0
"1298",11,2018-05-17,2
"1299",11,2018-05-31,1
"1300",11,2018-06-14,0
"1301",11,2018-06-27,2
"1302",11,2018-07-12,0
"1303",11,2018-07-26,0
"1304",11,2018-08-09,0
"1305",11,2018-08-23,0
"1306",11,2018-09-06,0
"1307",11,2018-09-20,1
"1308",11,2018-10-04,1
"1309",11,2018-10-18,12
"1310",11,2018-11-15,2
"1311",11,2018-11-28,1
"1312",11,2018-12-13,1
"1313",11,2018-12-27,0
"1314",11,2017-08-23,0
"1315",11,2016-10-18,0
"1316",11,2016-11-02,0
"1317",11,2016-11-16,0
"1318",11,2016-11-30,0
"1319",11,2016-12-14,0
"1320",11,2016-12-28,0
"1321",11,2017-01-11,0
"1322",11,2017-01-25,0
"1323",11,2017-02-08,0
"1324",11,2017-02-22,0
"1325",11,2017-03-08,0
"1326",11,2017-03-22,0
"1327",11,2017-04-05,0
"1328",11,2017-04-19,0
"1329",11,2017-05-03,0
"1330",11,2017-05-17,0
"1331",11,2017-05-31,1
"1332",11,2017-06-14,0
"1333",11,2017-07-12,1
"1334",11,2017-07-26,0
"1335",11,2017-08-09,0
"1336",11,2017-08-23,0
"1337",11,2017-09-06,0
"1338",11,2017-10-04,0
"1339",11,2017-10-18,1
"1340",11,2017-11-15,1
"1341",11,2017-11-30,0
"1342",11,2017-12-28,1
"1343",11,2018-01-11,0
"1344",11,2018-01-25,0
"1345",11,2018-02-08,0
"1346",11,2018-02-22,0
"1347",11,2018-04-19,0
"1348",11,2018-05-03,0
"1349",11,2018-06-27,0
"1350",11,2018-07-12,0
"1351",11,2018-07-26,0
"1352",11,2018-08-09,0
"1353",11,2018-09-20,0
"1354",11,2018-10-04,0
"1355",11,2018-10-18,1
"1356",11,2018-10-31,0
"1357",11,2018-11-28,0
"1358",11,2018-12-13,0
"1359",11,2017-02-08,0
"1360",11,2017-04-05,0
"1361",11,2017-05-17,0
"1362",11,2017-06-14,0
"1363",11,2017-07-12,1
"1364",11,2017-07-26,0
"1365",11,2017-08-09,1
"1366",11,2017-09-20,2
"1367",11,2017-10-04,2
"1368",11,2017-10-18,0
"1369",11,2017-10-31,0
"1370",11,2017-11-15,0
"1371",11,2017-11-30,0
"1372",11,2017-12-14,0
"1373",11,2017-12-28,0
"1374",11,2018-01-11,0
"1375",11,2018-01-25,0
"1376",11,2018-02-08,1
"1377",11,2018-02-22,0
"1378",11,2018-03-08,0
"1379",11,2018-03-22,1
"1380",11,2018-04-05,0
"1381",11,2018-04-19,0
"1382",11,2018-05-03,0
"1383",11,2018-05-17,0
"1384",11,2018-05-31,0
"1385",11,2018-06-14,0
"1386",11,2018-06-27,0
"1387",11,2018-07-26,0
"1388",11,2018-09-06,0
"1389",11,2018-09-20,0
"1390",11,2018-10-18,0
"1391",11,2018-11-28,0
"1392",11,2018-12-13,0
"1393",11,2018-12-27,0
"1394",11,2019-01-10,1
"1395",11,2016-10-18,0
"1396",11,2016-11-02,0
"1397",11,2016-11-16,0
"1398",11,2016-11-23,0
"1399",11,2016-11-30,0
"1400",11,2016-12-14,0
"1401",11,2016-12-28,0
"1402",11,2017-01-11,0
"1403",11,2017-01-25,0
"1404",11,2017-02-22,0
"1405",11,2017-03-08,0
"1406",11,2017-03-22,0
"1407",11,2017-04-05,0
"1408",11,2017-04-19,0
"1409",11,2017-05-17,0
"1410",11,2017-05-31,0
"1411",11,2017-06-14,0
"1412",11,2017-06-28,0
"1413",11,2017-07-12,0
"1414",11,2017-07-26,0
"1415",11,2017-08-09,1
"1416",11,2017-08-23,0
"1417",11,2017-09-06,0
"1418",11,2017-09-20,0
"1419",11,2017-10-04,0
"1420",11,2017-10-18,0
"1421",11,2017-10-31,0
"1422",11,2017-11-15,0
"1423",11,2017-11-30,0
"1424",11,2017-12-14,0
"1425",11,2017-12-28,1
"1426",11,2018-02-08,0
"1427",11,2018-02-22,0
"1428",11,2018-03-08,0
"1429",11,2018-03-22,0
"1430",11,2018-04-05,0
"1431",11,2018-04-19,0
"1432",11,2018-06-14,0
"1433",11,2018-08-09,0
"1434",11,2018-09-20,0
"1435",11,2018-10-04,1
"1436",11,2018-10-18,1
"1437",11,2018-10-31,1
"1438",11,2018-11-15,0
"1439",11,2018-12-27,0
"1440",11,2016-10-18,0
"1441",11,2016-11-02,0
"1442",11,2016-11-30,0
"1443",11,2016-12-28,0
"1444",11,2017-01-11,0
"1445",11,2017-01-25,0
"1446",11,2017-02-08,0
"1447",11,2017-05-17,0
"1448",11,2017-05-31,0
"1449",11,2017-06-14,0
"1450",11,2017-07-12,0
"1451",11,2017-07-26,0
"1452",11,2017-08-09,0
"1453",11,2017-08-23,0
"1454",11,2017-10-04,0
"1455",11,2017-10-31,1
"1456",11,2017-11-15,0
"1457",11,2017-11-30,0
"1458",11,2017-12-14,0
"1459",11,2018-01-25,0
"1460",11,2018-02-22,0
"1461",11,2018-03-22,0
"1462",11,2017-12-28,0
"1463",11,2016-10-18,0
"1464",11,2016-11-16,0
"1465",11,2016-11-30,0
"1466",11,2016-12-14,0
"1467",11,2016-12-28,0
"1468",11,2017-01-11,0
"1469",11,2017-01-25,0
"1470",11,2017-02-08,0
"1471",11,2017-02-22,0
"1472",11,2017-05-03,0
"1473",11,2017-05-17,0
"1474",11,2017-05-31,0
"1475",11,2017-06-28,0
"1476",11,2017-07-12,0
"1477",11,2017-10-04,0
"1478",11,2017-12-28,0
"1479",11,2018-09-06,0
"1480",11,2017-02-08,0
"1481",11,2017-03-08,0
"1482",11,2017-07-12,0
"1483",11,2017-07-26,0
"1484",11,2017-10-04,0
"1485",11,2017-10-05,0
"1486",11,2017-10-18,0
"1487",11,2017-10-31,0
"1488",11,2017-11-15,0
"1489",11,2017-12-14,0
"1490",11,2017-12-28,3
"1491",11,2018-01-25,9
"1492",11,2018-02-08,0
"1493",11,2018-02-22,1
"1494",11,2018-03-08,0
"1495",11,2018-03-22,1
"1496",11,2018-04-05,0
"1497",11,2018-05-03,0
"1498",11,2018-05-17,0
"1499",11,2018-05-31,0
"1500",11,2018-06-14,0
"1501",11,2018-06-27,0
"1502",11,2018-08-23,0
"1503",11,2018-09-20,0
"1504",11,2018-10-04,0
"1505",11,2018-10-18,0
"1506",11,2018-10-31,0
"1507",11,2018-11-15,0
"1508",11,2018-11-28,3
"1509",11,2018-12-13,0
"1510",11,2018-12-27,0
"1511",11,2017-01-25,0
"1512",11,2017-02-08,0
"1513",11,2017-02-22,0
"1514",11,2017-03-08,0
"1515",11,2017-04-05,0
"1516",11,2017-05-03,0
"1517",11,2017-05-17,0
"1518",11,2017-05-31,0
"1519",11,2017-06-14,0
"1520",11,2017-07-12,0
"1521",11,2017-07-26,0
"1522",11,2017-08-09,0
"1523",11,2017-09-20,1
"1524",11,2017-10-04,0
"1525",11,2017-10-18,0
"1526",11,2017-11-15,0
"1527",11,2017-11-30,0
"1528",11,2017-12-14,0
"1529",11,2017-12-28,1
"1530",11,2018-01-11,0
"1531",11,2018-01-25,0
"1532",11,2018-02-08,5
"1533",11,2018-02-22,1
"1534",11,2018-03-08,0
"1535",11,2018-03-22,0
"1536",11,2018-04-05,0
"1537",11,2018-04-19,0
"1538",11,2018-05-03,0
"1539",11,2018-05-17,0
"1540",11,2018-06-27,0
"1541",11,2018-07-12,0
"1542",11,2018-08-09,1
"1543",11,2018-08-23,0
"1544",11,2018-09-20,1
"1545",11,2018-10-18,0
"1546",11,2018-10-31,2
"1547",11,2018-11-15,0
"1548",11,2018-12-13,0
"1549",11,2019-01-10,1
"1550",11,2017-03-08,0
"1551",11,2017-03-22,0
"1552",11,2017-08-23,0
"1553",11,2017-11-30,0
"1554",11,2017-12-28,0
"1555",11,2018-01-25,0
"1556",11,2018-03-08,0
"1557",11,2018-05-03,0
"1558",11,2018-05-17,0
"1559",11,2018-05-31,0
"1560",11,2016-10-18,0
"1561",11,2016-11-02,0
"1562",11,2016-11-16,0
"1563",11,2016-11-23,0
"1564",11,2016-11-30,0
"1565",11,2016-12-14,0
"1566",11,2017-01-25,1
"1567",11,2017-02-22,0
"1568",11,2017-03-08,0
"1569",11,2017-03-22,0
"1570",11,2017-04-05,0
"1571",11,2017-04-19,0
"1572",11,2017-05-17,0
"1573",11,2017-05-31,0
"1574",11,2017-07-12,0
"1575",11,2017-07-26,0
"1576",11,2017-08-09,0
"1577",11,2017-08-23,0
"1578",11,2017-10-04,0
"1579",11,2017-10-18,0
"1580",11,2017-10-31,0
"1581",11,2017-11-15,1
"1582",11,2017-11-30,0
"1583",11,2017-12-14,1
"1584",11,2017-12-28,0
"1585",11,2018-01-11,0
"1586",11,2018-01-25,2
"1587",11,2018-02-08,1
"1588",11,2018-02-22,1
"1589",11,2018-03-08,0
"1590",11,2018-03-22,0
"1591",11,2018-04-05,0
"1592",11,2018-04-19,0
"1593",11,2018-05-03,2
"1594",11,2018-05-17,0
"1595",11,2018-05-31,0
"1596",11,2018-06-27,0
"1597",11,2018-07-12,0
"1598",11,2018-07-26,0
"1599",11,2018-08-09,1
"1600",11,2018-09-06,0
"1601",11,2018-09-20,0
"1602",11,2018-10-04,0
"1603",11,2018-11-15,0
"1604",11,2018-12-13,0
"1605",11,2018-12-27,0
"1606",11,2016-11-30,0
"1607",11,2017-02-22,0
"1608",11,2017-03-22,0
"1609",11,2017-04-05,0
"1610",11,2017-04-19,0
"1611",11,2017-05-03,0
"1612",11,2017-05-17,0
"1613",11,2017-05-31,0
"1614",11,2017-06-14,0
"1615",11,2017-07-12,0
"1616",11,2017-10-04,0
"1617",11,2017-10-18,0
"1618",11,2017-10-31,0
"1619",11,2017-11-15,0
"1620",11,2017-11-30,0
"1621",11,2018-03-22,0
"1622",11,2018-04-05,0
"1623",11,2018-06-27,0
"1624",11,2018-07-12,0
"1625",11,2018-07-26,0
"1626",11,2018-08-09,0
"1627",11,2018-08-23,0
"1628",11,2018-09-20,0
"1629",11,2016-12-28,0
"1630",11,2017-01-25,0
"1631",11,2017-03-22,0
"1632",11,2017-04-05,0
"1633",11,2017-04-19,0
"1634",11,2017-05-03,0
"1635",11,2017-05-17,0
"1636",11,2017-09-06,0
"1637",11,2017-09-20,0
"1638",11,2017-10-04,0
"1639",11,2017-10-31,0
"1640",11,2017-11-15,0
"1641",11,2017-11-30,0
"1642",11,2017-12-14,0
"1643",11,2018-01-11,0
"1644",11,2018-01-25,0
"1645",11,2018-02-08,0
"1646",11,2018-02-22,0
"1647",11,2018-04-05,0
"1648",11,2018-04-19,0
"1649",11,2018-05-03,0
"1650",11,2018-05-31,0
"1651",11,2018-06-14,0
"1652",11,2018-06-27,0
"1653",11,2018-07-12,0
"1654",11,2018-08-09,0
"1655",11,2018-09-06,0
"1656",11,2018-09-20,0
"1657",11,2018-10-04,0
"1658",11,2018-11-15,0
"1659",11,2018-11-28,0
"1660",11,2018-12-13,0
"1661",11,2018-12-27,0
"1662",11,2016-12-28,0
"1663",11,2017-03-22,1
"1664",11,2017-04-19,0
"1665",11,2017-05-17,0
"1666",11,2017-05-31,0
"1667",11,2017-08-23,0
"1668",11,2017-11-30,1
"1669",11,2017-12-28,1
"1670",11,2018-02-08,0
"1671",11,2018-05-31,0
"1672",11,2018-06-14,0
"1673",11,2018-07-12,0
"1674",11,2018-07-26,0
"1675",11,2018-09-06,0
"1676",11,2018-12-13,0
"1677",11,2018-12-27,0
"1678",11,2017-08-23,0
"1679",11,2017-09-06,0
"1680",11,2017-10-04,0
"1681",11,2017-10-18,2
"1682",11,2017-11-15,0
"1683",11,2017-12-14,0
"1684",11,2018-02-08,1
"1685",11,2018-03-22,0
"1686",11,2018-05-03,0
"1687",11,2018-05-17,0
"1688",11,2018-06-27,0
"1689",11,2018-07-26,0
"1690",11,2018-08-23,0
"1691",11,2018-11-15,0
"1692",11,2018-11-28,0
"1693",11,2019-01-10,1
"1694",11,2016-10-18,0
"1695",11,2016-11-02,0
"1696",11,2017-01-25,0
"1697",11,2017-02-08,0
"1698",11,2017-02-22,0
"1699",11,2017-03-08,0
"1700",11,2017-03-22,0
"1701",11,2017-04-05,1
"1702",11,2017-04-19,0
"1703",11,2017-05-03,0
"1704",11,2017-05-17,0
"1705",11,2017-05-31,0
"1706",11,2017-06-14,0
"1707",11,2017-07-12,0
"1708",11,2017-08-09,0
"1709",11,2017-10-18,0
"1710",11,2017-10-31,1
"1711",11,2017-12-28,0
"1712",11,2018-04-05,0
"1713",11,2018-05-17,0
"1714",11,2018-07-12,0
"1715",11,2018-08-09,0
"1716",11,2018-08-23,0
"1717",11,2018-12-27,0
"1718",11,2016-10-18,0
"1719",11,2016-11-02,0
"1720",11,2016-11-16,0
"1721",11,2016-11-30,0
"1722",11,2016-12-14,0
"1723",11,2016-12-28,0
"1724",11,2017-01-11,0
"1725",11,2017-01-25,0
"1726",11,2017-02-08,2
"1727",11,2017-02-22,0
"1728",11,2017-03-08,0
"1729",11,2017-03-22,0
"1730",11,2017-04-19,0
"1731",11,2017-05-03,0
"1732",11,2017-05-17,0
"1733",11,2017-05-31,1
"1734",11,2017-06-14,0
"1735",11,2017-06-28,0
"1736",11,2017-07-12,0
"1737",11,2017-07-26,0
"1738",11,2017-08-09,0
"1739",11,2017-09-06,0
"1740",11,2017-10-04,0
"1741",11,2017-10-18,0
"1742",11,2017-10-31,0
"1743",11,2017-11-15,0
"1744",11,2017-11-30,0
"1745",11,2017-12-14,0
"1746",11,2017-12-28,0
"1747",11,2018-01-11,0
"1748",11,2018-01-25,0
"1749",11,2018-02-08,1
"1750",11,2018-02-22,0
"1751",11,2018-03-08,0
"1752",11,2018-03-22,0
"1753",11,2018-04-05,0
"1754",11,2018-04-19,1
"1755",11,2018-05-03,0
"1756",11,2018-05-17,0
"1757",11,2018-05-31,0
"1758",11,2018-06-14,0
"1759",11,2018-06-27,0
"1760",11,2018-07-12,0
"1761",11,2018-07-26,0
"1762",11,2018-08-09,0
"1763",11,2018-08-23,0
"1764",11,2018-09-06,0
"1765",11,2018-09-20,0
"1766",11,2018-10-04,0
"1767",11,2018-10-18,0
"1768",11,2018-10-31,0
"1769",11,2018-11-15,0
"1770",11,2018-11-28,0
"1771",11,2018-12-13,0
"1772",11,2018-12-27,3
"1773",11,2016-12-14,0
"1774",11,2016-12-28,0
"1775",11,2017-02-08,0
"1776",11,2017-02-22,0
"1777",11,2017-03-22,0
"1778",11,2017-04-19,0
"1779",11,2017-05-03,0
"1780",11,2017-05-17,0
"1781",11,2017-05-31,0
"1782",11,2017-06-14,0
"1783",11,2017-06-28,0
"1784",11,2017-07-12,0
"1785",11,2017-08-09,0
"1786",11,2017-08-23,0
"1787",11,2017-09-20,0
"1788",11,2017-10-04,0
"1789",11,2017-10-31,0
"1790",11,2017-11-15,4
"1791",11,2017-12-14,0
"1792",11,2017-12-28,0
"1793",11,2018-01-11,0
"1794",11,2018-02-22,0
"1795",11,2018-04-19,0
"1796",11,2018-05-17,0
"1797",11,2018-05-31,0
"1798",11,2018-07-12,0
"1799",11,2018-07-26,0
"1800",11,2018-08-09,0
"1801",11,2018-08-23,0
"1802",11,2018-09-06,0
"1803",11,2018-09-20,0
"1804",11,2018-10-31,0
"1805",11,2018-11-15,0
"1806",11,2018-11-28,0
"1807",11,2018-12-13,0
"1808",11,2016-11-30,0
"1809",11,2016-12-28,0
"1810",11,2017-02-08,0
"1811",11,2017-02-22,0
"1812",11,2017-03-08,0
"1813",11,2017-03-22,0
"1814",11,2017-04-05,0
"1815",11,2017-04-19,0
"1816",11,2017-05-03,0
"1817",11,2017-05-17,1
"1818",11,2017-05-31,1
"1819",11,2017-06-14,0
"1820",11,2017-06-28,0
"1821",11,2017-07-12,0
"1822",11,2017-08-09,0
"1823",11,2017-09-20,0
"1824",11,2017-10-04,0
"1825",11,2017-10-31,0
"1826",11,2017-12-14,0
"1827",11,2017-12-28,0
"1828",11,2018-01-11,0
"1829",11,2018-04-19,0
"1830",11,2018-05-17,0
"1831",11,2018-05-31,0
"1832",11,2018-07-12,0
"1833",11,2018-07-26,0
"1834",11,2018-08-09,0
"1835",11,2018-08-23,0
"1836",11,2018-09-06,1
"1837",11,2018-09-20,0
"1838",11,2018-10-31,0
"1839",11,2018-11-15,0
"1840",11,2018-11-28,0
"1841",11,2018-12-13,0
"1842",11,2017-08-23,0
"1843",11,2017-08-23,0
"1844",11,2018-03-22,0
"1845",11,2018-05-03,0
"1846",11,2018-06-27,0
"1847",11,2018-07-12,0
"1848",11,2018-08-09,0
"1849",11,2018-09-20,0
"1850",11,2018-10-18,0
"1851",11,2017-07-12,0
"1852",11,2017-07-26,0
"1853",11,2017-08-09,0
"1854",11,2017-08-23,0
"1855",11,2016-11-16,0
"1856",11,2017-02-08,0
"1857",11,2017-03-08,0
"1858",11,2017-06-14,0
"1859",11,2017-07-12,0
"1860",11,2017-08-09,1
"1861",11,2017-10-18,0
"1862",11,2017-10-31,0
"1863",11,2017-11-15,3
"1864",11,2017-11-30,2
"1865",11,2017-12-14,0
"1866",11,2017-12-28,0
"1867",11,2018-02-08,3
"1868",11,2018-02-22,2
"1869",11,2018-03-22,0
"1870",11,2018-04-05,2
"1871",11,2018-04-19,0
"1872",11,2018-05-03,0
"1873",11,2018-05-17,0
"1874",11,2018-06-27,0
"1875",11,2018-07-26,0
"1876",11,2018-08-09,0
"1877",11,2018-09-20,1
"1878",11,2018-10-31,0
"1879",11,2018-12-13,0
"1880",11,2018-12-27,0
"1881",11,2016-11-02,0
"1882",11,2016-11-16,0
"1883",11,2016-11-30,0
"1884",11,2017-02-22,0
"1885",11,2017-06-14,0
"1886",11,2017-08-09,0
"1887",11,2017-08-23,1
"1888",11,2017-10-04,0
"1889",11,2017-10-18,0
"1890",11,2017-11-15,0
"1891",11,2017-11-30,4
"1892",11,2017-12-14,0
"1893",11,2018-03-22,0
"1894",11,2018-04-05,2
"1895",11,2018-04-19,0
"1896",11,2018-05-03,0
"1897",11,2018-05-17,0
"1898",11,2018-06-27,0
"1899",11,2018-07-12,0
"1900",11,2018-07-26,0
"1901",11,2018-08-09,0
"1902",11,2018-08-23,0
"1903",11,2018-09-20,0
"1904",11,2018-10-04,0
"1905",11,2018-10-18,0
"1906",11,2018-10-31,0
"1907",11,2018-11-15,0
"1908",11,2018-11-28,0
"1909",11,2018-12-13,0
"1910",11,2016-11-16,0
"1911",11,2016-11-30,0
"1912",11,2016-12-01,0
"1913",11,2016-12-14,0
"1914",11,2016-12-28,0
"1915",11,2017-01-25,0
"1916",11,2017-02-22,0
"1917",11,2017-07-12,0
"1918",11,2017-09-20,0
"1919",11,2018-02-08,1
"1920",11,2018-05-17,0
"1921",11,2018-07-26,0
"1922",11,2018-08-09,0
"1923",11,2018-08-23,0
"1924",11,2018-09-20,0
"1925",11,2018-10-18,0
"1926",11,2018-11-28,0
"1927",11,2018-12-13,0
"1928",11,2018-12-27,0
"1929",11,2018-05-03,0
